position,layer,n,tag,random/task/r2_mean,random/task/exact_acc,random/task/mae,random/task/axis_acc,random/task/sign_acc,random/task/nonzero_axis_acc,random/task/nearest_acc,random/task/r2_axes,random/control/r2_mean,random/control/exact_acc,random/control/mae,random/control/axis_acc,random/control/sign_acc,random/control/nonzero_axis_acc,random/control/nearest_acc,random/control/r2_axes,random/selectivity_nearest,random/selectivity_r2,cross_lexeme/task/r2_mean,cross_lexeme/task/exact_acc,cross_lexeme/task/mae,cross_lexeme/task/axis_acc,cross_lexeme/task/sign_acc,cross_lexeme/task/nonzero_axis_acc,cross_lexeme/task/nearest_acc,cross_lexeme/task/r2_axes,cross_lexeme/control/r2_mean,cross_lexeme/control/exact_acc,cross_lexeme/control/mae,cross_lexeme/control/axis_acc,cross_lexeme/control/sign_acc,cross_lexeme/control/nonzero_axis_acc,cross_lexeme/control/nearest_acc,cross_lexeme/control/r2_axes,cross_lexeme/selectivity_nearest,cross_lexeme/selectivity_r2,lattice_holdout/task/r2_mean,lattice_holdout/task/exact_acc,lattice_holdout/task/mae,lattice_holdout/task/axis_acc,lattice_holdout/task/sign_acc,lattice_holdout/task/nonzero_axis_acc,lattice_holdout/task/nearest_acc,lattice_holdout/task/r2_axes,lattice_holdout/control/r2_mean,lattice_holdout/control/exact_acc,lattice_holdout/control/mae,lattice_holdout/control/axis_acc,lattice_holdout/control/sign_acc,lattice_holdout/control/nonzero_axis_acc,lattice_holdout/control/nearest_acc,lattice_holdout/control/r2_axes,lattice_holdout/selectivity_nearest,lattice_holdout/selectivity_r2
value,0,3429,main_s0_value,-0.0028943496473152384,0.0,1.1878940976696384,0.22448979591836735,0.2249757045675413,0.0,0.013119533527696793,"[0.0005246656713694398, -0.0033842502966505705, -0.005823464316664584]",-0.006841471265373933,0.0,1.222949137233299,0.20602526724975703,0.20602526724975703,0.0,0.007288629737609329,"[-0.01203100043134242, -0.004363142299486533, -0.004130271065292845]",0.005830903790087464,0.003947121618058694,-0.007515159028867864,0.0,1.1741886790374663,0.2327209098862642,0.23310975017011762,0.0,0.018664333624963548,"[-0.0004594837249640715, -0.00983752923308967, -0.012248464128549852]",-0.0034975578834493723,0.0,1.2252287779599458,0.20598814037134247,0.20598814037134247,0.0,0.006124234470691163,"[-0.005706506299153702, -0.0028437783341026535, -0.0019423890170917613]",0.012540099154272386,-0.004017601145418492,-0.01938427641458566,0.0,1.2949778492251198,0.1671143944481755,0.16745019028430713,0.0,0.0,"[-0.020336846532520214, -0.014126232939285499, -0.023689749771951263]",-0.002678502199213506,0.0,1.2317190777297953,0.2038280725319006,0.2038280725319006,0.0,0.005372733378106112,"[-0.0028677882698400214, -0.0022437386274338778, -0.002923979700366619]",-0.005372733378106112,-0.016705774215372154
value,4,3429,main_s0_value,-0.007786026627076059,0.0,1.189611869999022,0.2240038872691934,0.22546161321671526,0.0012539184952978057,0.026239067055393587,"[0.002428780949328968, -0.008075196992096245, -0.0177116638384609]",-0.015938498228424153,0.0,1.235578678429658,0.20602526724975703,0.20602526724975703,0.0,0.007288629737609329,"[-0.02177091516812313, -0.011923913566268762, -0.014120665950880573]",0.018950437317784258,0.008152471601348094,-0.012815114438848715,0.002041411490230388,1.1764756526357654,0.23242927967337415,0.23408185087975114,0.0017741731086047396,0.041703120443277925,"[-0.005355528173319746, -0.017187563770427516, -0.01590225137279888]",-0.013289550250908203,0.0,1.236090638794029,0.20598814037134247,0.20608535044230583,0.0002448579823702253,0.010498687664041995,"[-0.011163933451592056, -0.018520478471439228, -0.010184238829693326]",0.03120443277923593,0.00047443581205948784,-0.026307317723207824,0.0,1.3000921459728028,0.16733825833892993,0.16778598612043877,0.0013440860215053765,0.0,"[-0.025431156813549682, -0.024343216990917016, -0.029147579365156773]",-0.013675882930075378,0.0,1.2441696408753844,0.20360420864114617,0.20360420864114617,0.0,0.009066487575554063,"[-0.01254225531973141, -0.010492187672685338, -0.017993205797809386]",-0.009066487575554063,-0.012631434793132446
value,8,3429,main_s0_value,-0.005578791247930519,0.0014577259475218659,1.1869595894667857,0.22643343051506318,0.22691933916423712,0.003134796238244514,0.037900874635568516,"[0.001320030564077701, -0.00673104038771144, -0.011325363920157816]",-0.013606610026342855,0.0,1.2339274902349253,0.20602526724975703,0.20602526724975703,0.0006119951040391676,0.007288629737609329,"[-0.025268581434980453, -0.009794861610290972, -0.005756387033757138]",0.030612244897959186,0.008027818778412337,-0.010676765499704569,0.0023330417031204435,1.1747836630546622,0.23466511130553125,0.23602605229901819,0.003421619566594855,0.04432779235928842,"[-0.0012451680922502817, -0.016648826241163706, -0.014136302165699721]",-0.010078465244525972,0.0005832604257801109,1.2343859150708794,0.20627977058423252,0.20637698065519589,0.0007345739471106758,0.009332166812481774,"[-0.011125373936149874, -0.015462153099226716, -0.0036478686982013286]",0.03499562554680665,-0.0005983002551785965,-0.025806259934125626,0.0,1.2989437411740865,0.16767405417506157,0.16845757779270204,0.0016129032258064516,0.0,"[-0.02098538495360991, -0.02699511560710932, -0.02943827924165765]",-0.011201146193460465,0.0,1.243268338565018,0.2037161405865234,0.20405193642265504,0.0002811753128075355,0.010073875083948958,"[-0.010723540288479105, -0.010173236317809309, -0.012706661974092981]",-0.010073875083948958,-0.01460511374066516
value,12,3429,main_s0_value,-0.008067322469087146,0.004373177842565598,1.1900555468331824,0.22691933916423712,0.22789115646258504,0.005015673981191223,0.037900874635568516,"[0.002992508675341621, -0.01141167022934364, -0.01578280585325942]",-0.012930043446432485,0.0,1.2312921327828412,0.206511175898931,0.20699708454810495,0.0006119951040391676,0.013119533527696793,"[-0.020846013441415012, -0.011400591865551535, -0.00654352503233091]",0.024781341107871724,0.004862720977345339,-0.011522924367995513,0.003499562554680665,1.1764329375091318,0.23398464080878778,0.23505395158938466,0.0031681662653656063,0.039953339165937594,"[-0.004059922438574448, -0.016190488801804293, -0.014318361863607798]",-0.00953520569524017,0.0,1.2335649219195726,0.20637698065519589,0.20676582093904927,0.0007345739471106758,0.010498687664041995,"[-0.007721905487768854, -0.016082980765785404, -0.004800730832166256]",0.0294546515018956,-0.001987718672755342,-0.02545661223173649,0.0,1.299930524570108,0.1680098500111932,0.16868144168345645,0.001881720430107527,0.0,"[-0.019867231908125893, -0.027246998016863033, -0.029255606770220544]",-0.009180485228309054,0.0,1.24180388469427,0.2039400044772778,0.20416386836803224,0.0007029382820188388,0.010073875083948958,"[-0.005969979007161896, -0.009912183116857154, -0.011659293560908113]",-0.010073875083948958,-0.016276127003427437
value,16,3429,main_s0_value,-0.007407865410970826,0.0029154518950437317,1.1877219787662157,0.22691933916423712,0.22789115646258504,0.003134796238244514,0.037900874635568516,"[0.0030092531058132366, -0.009849298860053368, -0.015383550478672348]",-0.011614379220146409,0.0,1.2326879990520183,0.206511175898931,0.20699708454810495,0.0006119951040391676,0.004373177842565598,"[-0.023337456577711357, -0.007101339676710117, -0.004404341406017753]",0.033527696793002916,0.004206513809175583,-0.011014900953350967,0.0008748906386701663,1.1756595450824558,0.23242927967337415,0.2335958005249344,0.002027626409833988,0.045494313210848646,"[-0.0036592332273519546, -0.01428577061827041, -0.015099699014430534]",-0.009023163987588548,0.0,1.2330566699650742,0.20569651015845242,0.20608535044230583,0.0002448579823702253,0.009332166812481774,"[-0.009533500602243894, -0.012712857794659582, -0.00482313356586217]",0.03616214639836687,-0.001991736965762419,-0.024668799513453427,0.0,1.2986144808068694,0.1671143944481755,0.1680098500111932,0.001881720430107527,0.0,"[-0.020446940558216165, -0.025335162963306734, -0.028224295018837386]",-0.008509083577703377,0.0,1.2413041399715894,0.2037161405865234,0.20416386836803224,0.00014058765640376775,0.008730691739422432,"[-0.006990413289610586, -0.00781712372884602, -0.010719713714653523]",-0.008730691739422432,-0.016159715935750052
value,20,3429,main_s0_value,-0.00801058494394861,0.0,1.189944255830986,0.2259475218658892,0.22643343051506318,0.0012539184952978057,0.030612244897959183,"[0.0003835057452388213, -0.013576589628506275, -0.010838670948578377]",-0.016600743951939778,0.0,1.2361981729391702,0.206511175898931,0.206511175898931,0.0006119951040391676,0.0058309037900874635,"[-0.026134516868371316, -0.007937378495283864, -0.015730336492164154]",0.02478134110787172,0.008590159007991168,-0.012743817913244563,0.0017497812773403325,1.176581224399286,0.23340138038300767,0.23466511130553125,0.002914712964136358,0.03674540682414698,"[-0.007599850800153352, -0.01749059204353065, -0.013141010896049687]",-0.0102122395105498,0.0,1.2341777776645269,0.20608535044230583,0.20618256051326916,0.0004897159647404506,0.009040536599591718,"[-0.01097099257212486, -0.01408679558193815, -0.0055789303775863885]",0.027704870224555263,-0.0025315784026947626,-0.026870748266293914,0.0,1.2993885688909033,0.16789791806581597,0.16946496530109692,0.002553763440860215,0.0,"[-0.02426333319399898, -0.027094659799956622, -0.029254251804926135]",-0.009018417437481515,0.0,1.241468853520765,0.2039400044772778,0.2039400044772778,0.0002811753128075355,0.007387508394895903,"[-0.00906778248760265, -0.0061870771055250184, -0.011800392719316877]",-0.007387508394895903,-0.0178523308288124
value,24,3429,main_s0_value,-0.007214903897096485,0.0014577259475218659,1.1893197691884432,0.2249757045675413,0.22789115646258504,0.0012539184952978057,0.03935860058309038,"[0.0013764561334623782, -0.012783828523619922, -0.01023733930113191]",-0.018600415143423882,0.0,1.2377698984008647,0.20602526724975703,0.20602526724975703,0.0,0.01020408163265306,"[-0.028831400795511275, -0.015287953338841698, -0.011681891295918678]",0.029154518950437323,0.011385511246327397,-0.01061928270369387,0.0026246719160104987,1.1758236824597754,0.23340138038300767,0.23505395158938466,0.0032948929159802307,0.04024496937882765,"[-0.0055903204850640265, -0.013399481449083872, -0.012868046176933712]",-0.012163197558367367,0.0,1.2355296330651317,0.20579372022941578,0.20608535044230583,0.0002448579823702253,0.009915427238261883,"[-0.016651355227155884, -0.012302112241685759, -0.007536125206260458]",0.030329542140565765,0.0015439148546734973,-0.024925237111679044,0.0,1.2992957179545723,0.16834564584732484,0.16957689724647415,0.002688172043010753,0.0,"[-0.021685950622809536, -0.023006170753896216, -0.03008358995833138]",-0.011788598172000508,0.0,1.2441362220738348,0.2038280725319006,0.2039400044772778,0.00014058765640376775,0.005372733378106112,"[-0.012486084190146851, -0.007715381842646529, -0.015164328483208145]",-0.005372733378106112,-0.013136638939678535
value,28,3429,main_s0_value,-0.003289450218041575,0.0029154518950437317,1.186044078803575,0.22448979591836735,0.22740524781341107,0.0018808777429467085,0.03935860058309038,"[0.006698525798004895, -0.006227391383574865, -0.010339485068554755]",-0.020179948692687837,0.0,1.2380135128155996,0.20602526724975703,0.20699708454810495,0.0,0.01020408163265306,"[-0.035737142143369205, -0.016157728502352198, -0.008644975432342106]",0.029154518950437323,0.016890498474646264,-0.010544585195351766,0.0011665208515602217,1.1748535738111954,0.23310975017011762,0.2345679012345679,0.0027879863135217334,0.04199475065616798,"[-0.0008001105340531556, -0.01702507502275674, -0.013808570029245404]",-0.012248231102338488,0.0,1.2360055274181605,0.20598814037134247,0.20608535044230583,0.0002448579823702253,0.01079031787693205,"[-0.01667588763946415, -0.01127489250871383, -0.008793913158837485]",0.03120443277923593,0.001703645906986722,-0.024085157196363765,0.0,1.2982747711116986,0.1670024625027983,0.16789791806581597,0.0016129032258064516,0.0,"[-0.018808291242681907, -0.023646724109514627, -0.029800456236894757]",-0.010518835437224242,0.0,1.2430585956318545,0.2037161405865234,0.2039400044772778,0.00014058765640376775,0.0063801208865010076,"[-0.013090117084763708, -0.005340731819197586, -0.013125657407711433]",-0.0063801208865010076,-0.013566321759139523
value,32,3429,main_s0_value,0.0008821006819830964,0.004373177842565598,1.1829816376766873,0.22643343051506318,0.22837706511175898,0.005015673981191223,0.037900874635568516,"[0.009028412015229081, -0.00109428359232977, -0.005287826376950022]",-0.015744163301054808,0.0,1.233678866944396,0.20602526724975703,0.20602526724975703,0.0,0.0058309037900874635,"[-0.03230748200391087, -0.005457806672007015, -0.009467201227246536]",0.03206997084548105,0.016626263983037903,-0.008637799612290387,0.0023330417031204435,1.173158727830711,0.23301254009915429,0.23515116166034802,0.0022810797110632366,0.0431612715077282,"[-0.0007206607025931344, -0.013933960770714515, -0.01125877736356351]",-0.012946217024976633,0.0,1.2356981197897177,0.20579372022941578,0.20598814037134247,0.00012242899118511264,0.009040536599591718,"[-0.01471738880090201, -0.014899661082518278, -0.00922160119150961]",0.03412073490813648,0.0043084174126862464,-0.022842924848395008,0.0,1.2966544527221886,0.1680098500111932,0.16935303335571972,0.002150537634408602,0.0,"[-0.019654745614826163, -0.023119980594740186, -0.025754048335618673]",-0.011230784296915042,0.0,1.2428626268487575,0.20349227669576897,0.2039400044772778,0.0,0.007051712558764272,"[-0.013912005814963324, -0.0054617565590238115, -0.01431859051675799]",-0.007051712558764272,-0.011612140551479966
value,36,3429,main_s0_value,-0.0013966878801587128,0.0029154518950437317,1.184786972425972,0.22546161321671526,0.22837706511175898,0.0018808777429467085,0.037900874635568516,"[0.00503921941090657, -0.004069204323635889, -0.00516007872774682]",-0.012600508281811399,0.0,1.2321168721593674,0.20602526724975703,0.206511175898931,0.0,0.011661807580174927,"[-0.027432992462944616, -0.0010630358534831075, -0.009305496529006474]",0.02623906705539359,0.011203820401652687,-0.008988703628935335,0.0026246719160104987,1.174129510991499,0.23369301059589773,0.23544279187323808,0.0027879863135217334,0.03849518810148731,"[-0.0033809637303763296, -0.012522023961870632, -0.011063123194559044]",-0.0100981181788522,0.0,1.2344248456405782,0.2058909303003791,0.20618256051326916,0.0,0.012540099154272382,"[-0.012350226747216864, -0.011536217873405752, -0.006407909915933985]",0.02595508894721493,0.001109414549916865,-0.023346517652658605,0.0,1.2977483334707378,0.16789791806581597,0.1691291694649653,0.001881720430107527,0.0,"[-0.022161124143142308, -0.020831250387223887, -0.02704717842760962]",-0.008562591110340115,0.0,1.241625566302063,0.20360420864114617,0.2039400044772778,0.00014058765640376775,0.0083948959032908,"[-0.007540026360943308, -0.005171706265260756, -0.012976040704816283]",-0.0083948959032908,-0.01478392654231849
