position,layer,n,tag,random/task/r2_mean,random/task/exact_acc,random/task/mae,random/task/axis_acc,random/task/sign_acc,random/task/nonzero_axis_acc,random/task/nearest_acc,random/task/r2_axes,random/control/r2_mean,random/control/exact_acc,random/control/mae,random/control/axis_acc,random/control/sign_acc,random/control/nonzero_axis_acc,random/control/nearest_acc,random/control/r2_axes,random/selectivity_nearest,random/selectivity_r2,cross_lexeme/task/r2_mean,cross_lexeme/task/exact_acc,cross_lexeme/task/mae,cross_lexeme/task/axis_acc,cross_lexeme/task/sign_acc,cross_lexeme/task/nonzero_axis_acc,cross_lexeme/task/nearest_acc,cross_lexeme/task/r2_axes,cross_lexeme/control/r2_mean,cross_lexeme/control/exact_acc,cross_lexeme/control/mae,cross_lexeme/control/axis_acc,cross_lexeme/control/sign_acc,cross_lexeme/control/nonzero_axis_acc,cross_lexeme/control/nearest_acc,cross_lexeme/control/r2_axes,cross_lexeme/selectivity_nearest,cross_lexeme/selectivity_r2,lattice_holdout/task/r2_mean,lattice_holdout/task/exact_acc,lattice_holdout/task/mae,lattice_holdout/task/axis_acc,lattice_holdout/task/sign_acc,lattice_holdout/task/nonzero_axis_acc,lattice_holdout/task/nearest_acc,lattice_holdout/task/r2_axes,lattice_holdout/control/r2_mean,lattice_holdout/control/exact_acc,lattice_holdout/control/mae,lattice_holdout/control/axis_acc,lattice_holdout/control/sign_acc,lattice_holdout/control/nonzero_axis_acc,lattice_holdout/control/nearest_acc,lattice_holdout/control/r2_axes,lattice_holdout/selectivity_nearest,lattice_holdout/selectivity_r2
anaphor,0,3429,main_s0_anaphor,-0.002436642243144105,0.0014577259475218659,1.186596708223803,0.22546161321671526,0.22546161321671526,0.0006269592476489029,0.014577259475218658,"[-0.002193404434986279, -0.003015261437444794, -0.0021012608570012414]",-0.006719672256446503,0.0,1.2222700956878518,0.20602526724975703,0.20602526724975703,0.0,0.013119533527696793,"[-0.013513652994161962, -0.004787837700726216, -0.0018575260744513322]",0.0014577259475218648,0.004283030013302398,-0.0046107295625702855,0.0005832604257801109,1.1716950518339206,0.23310975017011762,0.23369301059589773,0.0003801799518438728,0.02712160979877515,"[0.0010524162692300276, -0.009305259313571623, -0.00557934564336926]",-0.004959176358543112,0.0,1.225857004036748,0.20618256051326916,0.20618256051326916,0.0002448579823702253,0.009332166812481774,"[-0.006327979011170548, -0.007455177287419623, -0.0010943727770391654]",0.017789442986293376,0.00034844679597282636,-0.017674814187701376,0.0,1.294059352291686,0.16745019028430713,0.1682337139019476,0.00026881720430107527,0.0,"[-0.022233218115915054, -0.014059790210159795, -0.016731434237029275]",-0.003947533805481888,0.0,1.2328427389894605,0.2038280725319006,0.2038280725319006,0.0,0.005372733378106112,"[-0.004737374473114064, -0.0012192143723683824, -0.005886012570963217]",-0.005372733378106112,-0.013727280382219487
anaphor,4,3429,main_s0_anaphor,0.5209551159426784,0.08309037900874636,0.7639991001844174,0.3974732750242954,0.6715257531584062,0.36990595611285265,0.09475218658892129,"[0.5114414699597146, 0.5011758764798406, 0.5502480013884797]",0.029929018531254625,0.0,1.2069032691175658,0.20602526724975703,0.20894071914480078,0.0,0.01749271137026239,"[0.013023809613092463, 0.03796501777940875, 0.03879822820126266]",0.07725947521865889,0.4910260974114238,0.4422507637642788,0.05920093321668125,0.8212259351183064,0.3739671429960144,0.6499465344609702,0.35445444176910407,0.06532516768737241,"[0.369032909139683, 0.46070746685481967, 0.4970119152983338]",-0.16171667420215727,0.005249343832020997,1.3176880539044096,0.19616992320404394,0.2664528045105473,0.0785994123408423,0.008748906386701663,"[-0.17185407355347726, -0.17258312199658565, -0.14071282705640886]",0.05657626130067075,0.603967437966436,0.4069556074558734,0.0493619879113499,0.9014919497033501,0.3396015222744571,0.6315200358182225,0.3178763440860215,0.05137676292813969,"[0.3374979713485008, 0.42848964053234473, 0.4548792104867748]",-0.11233372310067542,0.0023505708529214238,1.302010896237927,0.19162749048578465,0.24334004925005598,0.053423309433431744,0.0083948959032908,"[-0.13756478235564717, -0.09122057313779863, -0.10821581380858047]",0.042981867024848894,0.5192893305565488
anaphor,8,3429,main_s0_anaphor,0.549210912450285,0.08600583090379009,0.7340377393179547,0.42517006802721086,0.7050534499514092,0.3987460815047022,0.10204081632653061,"[0.525558515125345, 0.555755204410415, 0.5663190178150946]",0.038106849683417376,0.013119533527696793,1.1817606542268733,0.23858114674441205,0.34450923226433433,0.10893512851897184,0.014577259475218658,"[-0.013585972161590965, 0.08736503011786989, 0.0405414910939732]",0.08746355685131196,0.5111040627668676,0.42836971497613696,0.05861767279090114,0.8151233223896744,0.38145231846019245,0.6658889860989599,0.36079077429983525,0.06765820939049286,"[0.31686897602174247, 0.43941514741535714, 0.5288250214913114]",-0.15053657337880008,0.004666083406240887,1.314521113074168,0.19490619228152037,0.2619811412462331,0.06819294809010774,0.009623797025371828,"[-0.17095449731823908, -0.1268229732178432, -0.15383224960031794]",0.05803441236512103,0.5789062883549371,0.42982725765787116,0.04633982538616521,0.8766156516090212,0.3601970002238639,0.6501007387508395,0.3245967741935484,0.04768300873069174,"[0.3238504744068731, 0.5186306638123761, 0.44700063475436413]",-0.1276136900182657,0.002686366689053056,1.3083083417041386,0.19867920304454892,0.26091336467427806,0.06635737382257838,0.0063801208865010076,"[-0.15092175531428476, -0.09467834890460902, -0.13724096583590328]",0.041302887844190735,0.5574409476761368
anaphor,12,3429,main_s0_anaphor,0.5166267545569352,0.09037900874635568,0.7850038140679124,0.3901846452866861,0.6399416909620991,0.3103448275862069,0.10058309037900874,"[0.5332339715928939, 0.5051936096644072, 0.5114526824135046]",0.023161888224223787,0.0,1.2102063996323627,0.206511175898931,0.20699708454810495,0.0012239902080783353,0.011661807580174927,"[0.005251604243854957, 0.033801661509420766, 0.030432398919395642]",0.08892128279883381,0.4934648663327114,0.4719060859277979,0.06649168853893263,0.8183150634856188,0.3638572956158258,0.6099931952950326,0.2889367634013433,0.07319918343540391,"[0.47294841367217977, 0.4821495513359213, 0.4606202927752926]",-0.13226240669434866,0.004082822980460776,1.3034243230329783,0.19753086419753085,0.2454554291824633,0.06047992164544564,0.006415864683581219,"[-0.16220697337402679, -0.12442672825599566, -0.11015351845302357]",0.0667833187518227,0.6041684926221466,0.42223367371337633,0.03794492948287441,0.9196613479705033,0.31777479292590105,0.5710767853145288,0.2606182795698925,0.038280725319006045,"[0.39497553818782805, 0.4759692910133052, 0.3957561919389959]",-0.09383337508989187,0.0010073875083948958,1.290464569703665,0.19711215580926797,0.2405417506156257,0.045831575987628284,0.007387508394895903,"[-0.10787710300834252, -0.07029109741211026, -0.10333192484922282]",0.030893216924110144,0.5160670488032681
anaphor,16,3429,main_s0_anaphor,0.5964785897235895,0.09183673469387756,0.7061668283697959,0.4314868804664723,0.706997084548105,0.41755485893416927,0.11078717201166181,"[0.6189457825637099, 0.6032027290246239, 0.5672872575824348]",0.024583675607918853,0.0014577259475218659,1.2118927388638892,0.20699708454810495,0.20748299319727892,0.0012239902080783353,0.014577259475218658,"[0.00537900698118321, 0.03331326288983205, 0.0350587569527413]",0.09620991253644315,0.5718949141156706,0.5430878768073387,0.07961504811898512,0.7424389823153651,0.4074074074074074,0.6748323126275882,0.3975415029780763,0.08982210557013706,"[0.48681060767363693, 0.5773345731196728, 0.5651184496287063]",-0.1199393741074221,0.006124234470691163,1.2969062782037661,0.1994750656167979,0.25712063769806554,0.06415279138099902,0.007874015748031496,"[-0.11785619362474375, -0.13680325534996474, -0.1051586733475578]",0.08194808982210557,0.6630272509147608,0.5143155224477362,0.06447280053727333,0.8178658594677772,0.3716140586523394,0.6693530333557197,0.3580645161290323,0.06883814640698456,"[0.4449834949523246, 0.6032663652835253, 0.49469670710735847]",-0.12156307114214411,0.0047011417058428475,1.3066439133331151,0.19677635997313633,0.2668457577792702,0.06874736398144243,0.009402283411685695,"[-0.14176098304968043, -0.09787231970146082, -0.1250559106752911]",0.05943586299529886,0.6358785935898803
anaphor,20,3429,main_s0_anaphor,0.5057109977462567,0.06851311953352769,0.7862097460276966,0.3867832847424684,0.6540330417881438,0.36363636363636365,0.07725947521865889,"[0.5032587646669678, 0.5555219143829844, 0.45835231418881783]",0.013209868582446363,0.0,1.219540771944265,0.20748299319727892,0.20845481049562684,0.0018359853121175031,0.01020408163265306,"[0.00019388875739378975, 0.01882925130597124, 0.020606465683974062]",0.06705539358600583,0.49250112916381034,0.48871935724213295,0.06620005832604257,0.7907714162833421,0.38135510838922915,0.6485855934674832,0.3647193004688886,0.07494896471274425,"[0.4334565764683045, 0.533909255173295, 0.4987922400847994]",-0.01458104469651104,0.00029163021289005544,1.2398600246356384,0.20598814037134247,0.20627977058423252,0.0008570029382957884,0.007874015748031496,"[-0.014535613665484837, -0.014822071582052176, -0.014385448841996107]",0.06707494896471275,0.503300401938644,0.48165188643002504,0.050033579583613166,0.849102868416868,0.3550481307365122,0.6374524289232146,0.3393817204301075,0.05439892545332438,"[0.39558550091566835, 0.561406226215225, 0.4879639321591819]",-0.013804040221579106,0.0,1.2463379022654637,0.20360420864114617,0.2038280725319006,0.00042176296921130323,0.004365345869711216,"[-0.015521398323137259, -0.008914230652816935, -0.016976491688783124]",0.050033579583613166,0.49545592665160415
anaphor,24,3429,main_s0_anaphor,0.5088700655175064,0.06997084548104957,0.7834041099796258,0.38095238095238093,0.6457725947521866,0.3523510971786834,0.08309037900874636,"[0.45785922906169374, 0.541878519157044, 0.5268724483337812]",0.009001651112958142,0.0,1.2223570690154522,0.20602526724975703,0.20845481049562684,0.0,0.01020408163265306,"[-0.00402554827056445, 0.017445467699125028, 0.013585033910313848]",0.0728862973760933,0.4998684144045482,0.4849921645952229,0.0641586468358122,0.7928302675946247,0.3801885875376689,0.6399338971517449,0.36484602711950326,0.07349081364829396,"[0.3927899803914181, 0.5454040156333843, 0.5167824977608662]",-0.01608451355659546,0.0,1.2394758986273953,0.20579372022941578,0.20608535044230583,0.00012242899118511264,0.009623797025371828,"[-0.01588661528191615, -0.018922341422692, -0.013444583965178225]",0.06386701662292213,0.5010766781518183,0.45110279515340973,0.04768300873069174,0.8728337757308591,0.346429370942467,0.6250279829863443,0.3327956989247312,0.052048354600402955,"[0.32387506992586657, 0.5439062087213848, 0.48552710681297795]",-0.015132726802815558,0.0,1.2463739773718077,0.20338034475039177,0.2039400044772778,0.0,0.006715916722632639,"[-0.020174363308226306, -0.009236975342112208, -0.01598684175810816]",0.04533243787777032,0.4662355219562253
anaphor,28,3429,main_s0_anaphor,0.4576850252276448,0.05830903790087463,0.8369262953414659,0.3566569484936832,0.5816326530612245,0.28213166144200624,0.06997084548104957,"[0.42895839267646363, 0.4592776085792145, 0.48481907442725625]",0.0040016874567053344,0.0,1.2251318446098056,0.20602526724975703,0.206511175898931,0.0,0.014577259475218658,"[-0.013372144275867193, 0.0072544456642819055, 0.01812276098170129]",0.05539358600583091,0.4536833377709395,0.441823832785412,0.05978419364246136,0.8450044233048114,0.34460970156508214,0.5720812676193253,0.27347611202635913,0.0667833187518227,"[0.3761604335286928, 0.48211914745605977, 0.46719191737148336]",-0.018849313260572265,0.00029163021289005544,1.2419712937903158,0.20569651015845242,0.2058909303003791,0.0006121449559255632,0.009623797025371828,"[-0.02089462910526474, -0.016042593264187444, -0.01961071741226461]",0.05715952172645087,0.46067314604598425,0.383790382920997,0.0315648085963734,0.9598274656621694,0.2875531676740542,0.5221625251846878,0.23454301075268819,0.0315648085963734,"[0.3010776573577637, 0.4516936174730499, 0.39859987393217744]",-0.017022715054720194,0.0,1.2478059464438436,0.20293261696888293,0.20304454891426013,0.0,0.007723304231027535,"[-0.02429928765897893, -0.0068462346397382134, -0.01992262286544344]",0.023841504365345868,0.4008130979757172
anaphor,32,3429,main_s0_anaphor,0.45432223457909265,0.05102040816326531,0.8421740295063158,0.35034013605442177,0.5845481049562682,0.27335423197492165,0.0597667638483965,"[0.4410300533802354, 0.46519471747948904, 0.4567419328775536]",0.00792429603983306,0.0,1.2223020170501229,0.20602526724975703,0.20699708454810495,0.0006119951040391676,0.01749271137026239,"[-0.015606942978755756, 0.01638545537367453, 0.022994375724580407]",0.04227405247813411,0.4463979385392596,0.42657448242591767,0.05511811023622047,0.8613457361335258,0.3359580052493438,0.5619714202391368,0.2591560005069066,0.05920093321668125,"[0.37697122869043875, 0.46637041881512087, 0.4363817997721934]",-0.015709764693109102,0.00029163021289005544,1.2399627114677825,0.20608535044230583,0.20627977058423252,0.0004897159647404506,0.01079031787693205,"[-0.019485339892280074, -0.012922155256033019, -0.014721798931014218]",0.0484106153397492,0.44228424711902675,0.3573775294478622,0.028542646071188716,0.9853103510674338,0.27747929259010523,0.5044772778150884,0.22473118279569892,0.028542646071188716,"[0.2925056763328564, 0.43755683365832676, 0.34207007835240355]",-0.013425816522996717,0.0,1.2452516024548124,0.20349227669576897,0.2037161405865234,0.00014058765640376775,0.007723304231027535,"[-0.018167069484011478, -0.006169167500251316, -0.01594121258472736]",0.020819341840161182,0.37080334597085896
anaphor,36,3429,main_s0_anaphor,0.44378994484814144,0.06268221574344024,0.8474645944469698,0.35471331389698735,0.5782312925170068,0.28338557993730407,0.06997084548104957,"[0.4163907116385994, 0.4377740041192614, 0.47720511878656335]",0.011244787939425441,0.0,1.2206572614355868,0.2055393586005831,0.20699708454810495,0.0,0.016034985422740525,"[-0.009589723097091829, 0.024227050256533378, 0.019097036658834776]",0.05393586005830904,0.432545156908716,0.42071333437967756,0.0510352872557597,0.8637953183181961,0.3354719548945271,0.5559443958394089,0.25839564060321885,0.057451151939340916,"[0.373864343953346, 0.443259501306984, 0.4450161578787025]",-0.013873101245205946,0.00029163021289005544,1.238475855412696,0.20637698065519589,0.20666861086808594,0.0006121449559255632,0.011373578302712161,"[-0.017889306286794415, -0.00977575267056241, -0.013954244778261016]",0.04607757363662875,0.4345864356248835,0.3586223358338727,0.02552048354600403,0.9818942202594968,0.27871054398925454,0.5072755764495187,0.22271505376344086,0.02552048354600403,"[0.303241148440727, 0.4132429086093865, 0.3593829504515045]",-0.010944721104910515,0.0,1.2432899159951452,0.20338034475039177,0.2039400044772778,0.00014058765640376775,0.009066487575554063,"[-0.015092554432537542, -0.0009313811823117302, -0.016810227699882274]",0.01645399597044997,0.3695670569387832
