position,layer,n,tag,random/task/r2_mean,random/task/exact_acc,random/task/mae,random/task/nearest_acc,random/task/r2_axes,random/control/r2_mean,random/control/exact_acc,random/control/mae,random/control/nearest_acc,random/control/r2_axes,random/selectivity_nearest,random/selectivity_r2,cross_lexeme/task/r2_mean,cross_lexeme/task/exact_acc,cross_lexeme/task/mae,cross_lexeme/task/nearest_acc,cross_lexeme/task/r2_axes,cross_lexeme/control/r2_mean,cross_lexeme/control/exact_acc,cross_lexeme/control/mae,cross_lexeme/control/nearest_acc,cross_lexeme/control/r2_axes,cross_lexeme/selectivity_nearest,cross_lexeme/selectivity_r2,lattice_holdout/task/r2_mean,lattice_holdout/task/exact_acc,lattice_holdout/task/mae,lattice_holdout/task/nearest_acc,lattice_holdout/task/r2_axes,lattice_holdout/control/r2_mean,lattice_holdout/control/exact_acc,lattice_holdout/control/mae,lattice_holdout/control/nearest_acc,lattice_holdout/control/r2_axes,lattice_holdout/selectivity_nearest,lattice_holdout/selectivity_r2
unit,2,3867,main_s0,0.7794987804370749,0.3850129198966408,0.4448716607904198,0.4095607235142119,"[0.7767530816332312, 0.740866264609594, 0.8208769950683995]",0.2645879682625796,0.09302325581395349,0.89106320909206,0.12015503875968993,"[0.2693759640383161, 0.15006739409131153, 0.3743205466581111]",0.289405684754522,0.5149108121744953,-1.1087367754606088,0.10499094905611585,1.20429542852517,0.11998965606413241,"[-1.356499553644309, -1.1121980725536091, -0.8575127001839078]",-5.676199008937428,0.005430566330488751,2.469942644839926,0.009568140677527799,"[-4.96171195258509, -3.357880103916952, -8.709004970310245]",0.11042151538660461,4.567462233476819,-1.281658345616485,0.08970588235294118,1.3131565570131893,0.1038235294117647,"[-1.811867417991217, -1.4590974447240566, -0.5740101741341812]",-6.623257553254533,0.0035294117647058825,2.516212302265579,0.007058823529411765,"[-9.778961003448059, -2.5892231226344062, -7.501588533681135]",0.09676470588235293,5.341599207638048
unit,4,3867,main_s0,0.8097862734445561,0.4470284237726098,0.41396262855120614,0.46770025839793283,"[0.8037052299156363, 0.771839648000028, 0.8538139424180038]",0.27982862261416735,0.0917312661498708,0.9103343092935107,0.12403100775193798,"[0.28260259023649914, 0.18540717209479074, 0.37147610551121213]",0.34366925064599485,0.5299576508303887,-1.3578887466694127,0.13576415826221877,1.1902784251351621,0.15438324282389448,"[-0.973865030894369, -1.4673001262877747, -1.6325010828260944]",-4.114891994000794,0.00517196793379881,2.2825120366626814,0.005689164727178691,"[-3.5802200851279693, -4.361572198505697, -4.402883698368714]",0.14869407809671578,2.7570032473313812,-1.1401461501242902,0.10352941176470588,1.2626312753623898,0.11676470588235294,"[-1.1832192759720597, -1.0200228309983634, -1.2171963434024473]",-5.917088391167115,0.005,2.4452370678553104,0.007058823529411765,"[-5.385612585860553, -7.487969213749013, -4.877683373891781]",0.10970588235294117,4.776942241042825
unit,6,3867,main_s0,0.7328793916563844,0.34366925064599485,0.4807882882096355,0.3733850129198966,"[0.6965792368576321, 0.6839490330307851, 0.818109905080736]",0.198729155923427,0.060723514211886306,0.9875425573319685,0.08656330749354005,"[0.20359417675033098, 0.20223234505950594, 0.19036094596044406]",0.28682170542635654,0.5341502357329574,-0.7436338699152936,0.10680113783294544,1.1366641223668261,0.12205844323765193,"[-1.2373543821868767, -0.7450685234756251, -0.2484787040833787]",-4.540211852251638,0.00491336953710887,2.3794006623333193,0.00982673907421774,"[-5.358337742357947, -4.119624304422567, -4.142673509974399]",0.11223170416343418,3.796577982336345,-1.0985946943102807,0.08764705882352941,1.2889324512131803,0.10088235294117646,"[-1.6495751876951301, -1.1546430312919926, -0.49156586394371926]",-4.96611545624321,0.004705882352941176,2.469202697662016,0.008529411764705883,"[-5.599353174973943, -4.521383918266649, -4.777609275489038]",0.09235294117647058,3.867520761932929
unit,8,3867,main_s0,0.7593795969811991,0.35012919896640826,0.46952501085364645,0.3850129198966408,"[0.7416376806223075, 0.7148265613746566, 0.8216745489466328]",0.19637652959599614,0.040051679586563305,0.9922518505114006,0.06976744186046512,"[0.23908938840837002, 0.2195906984909498, 0.13044950188866855]",0.3152454780361757,0.5630030673852029,-0.10571543492176905,0.10602534264287561,0.9723561364293879,0.12464442720455134,"[-0.007437688644742035, -0.5749900789710909, 0.2652814628505258]",-3.603416596212061,0.005947763123868632,2.2818615622866636,0.01060253426428756,"[-2.495147212486777, -3.6646766175794845, -4.6504259585699215]",0.11404189294026378,3.4977011612902915,-0.12713614701630307,0.0888235294117647,1.0573500168347256,0.10176470588235294,"[-0.062127454901819146, -0.38513676137238506, 0.06585577522529495]",-2.775008937649171,0.0035294117647058825,2.1374018667809955,0.006176470588235294,"[-2.549305414808117, -2.6607923624225442, -3.1149290357168526]",0.09558823529411764,2.6478727906328676
unit,10,3867,main_s0,0.7201997446606212,0.25064599483204136,0.5281758625365146,0.3023255813953488,"[0.6979729448528725, 0.6702151466601968, 0.7924111424687943]",-0.07635879082884871,0.023255813953488372,1.1426532661604867,0.04780361757105943,"[0.03461113723203413, -0.13180852126979414, -0.1318789884487861]",0.2545219638242894,0.7965585354894699,0.10738408817671659,0.08818205327126971,0.9151463716041783,0.11585208171709335,"[0.1674577187397316, -0.07178319319689419, 0.22647773898731238]",-2.9429260915449267,0.003878975950349108,2.238986664428789,0.005947763123868632,"[-3.2320433724681576, -2.7419085158690075, -2.8548263862976158]",0.10990431859322472,3.0503101797216434,0.11043561435489484,0.08,0.9522276483308159,0.09970588235294117,"[0.11999802293662498, 0.005408837052030102, 0.2058999830760294]",-2.646429369910062,0.004411764705882353,2.1280383151148756,0.007352941176470588,"[-2.516148427642414, -2.4825578068200462, -2.9405818752677257]",0.09235294117647058,2.756864984264957
unit,12,3867,main_s0,0.7371185216338665,0.2661498708010336,0.5240686587591452,0.31912144702842377,"[0.752624420284872, 0.6961568198571346, 0.762574324759593]",-0.13993756634405097,0.020671834625323,1.2011184668213348,0.05167958656330749,"[-0.045486009175524256, -0.21432071480498682, -0.16000597505164182]",0.26744186046511625,0.8770560879779175,0.19380496724375143,0.10318076027928627,0.86159938869876,0.12205844323765193,"[0.08691182205375947, 0.19769902261561578, 0.29680405706187907]",-2.487681541222044,0.0018101887768295836,2.0883430862976424,0.004396172743728989,"[-2.244319878305716, -3.0402095974100236, -2.178515147950393]",0.11766227049392294,2.6814865084657953,0.2624190605185573,0.09029411764705883,0.8844522677007698,0.10676470588235294,"[0.17183197256044958, 0.2707065044861702, 0.34471870450905207]",-2.14001947581774,0.003823529411764706,2.0088582438126426,0.007647058823529412,"[-1.8989744429413844, -2.269317566846644, -2.2517664176651913]",0.09911764705882353,2.4024385363362972
unit,14,3867,main_s0,0.7167065965993022,0.19767441860465115,0.5469441873941516,0.2364341085271318,"[0.6963553623412397, 0.6866971870012731, 0.7670672404553939]",-0.14099683816984454,0.020671834625323,1.2096655189038017,0.05167958656330749,"[-0.10344979744131866, -0.13906813509841465, -0.18047258196980032]",0.1847545219638243,0.8577034347691468,0.170846718640745,0.09335402120506853,0.8814325701407129,0.1143004913369537,"[-0.028157430591277288, 0.20590948672504028, 0.334788099788472]",-2.185019637871918,0.00517196793379881,2.0502055353673323,0.01060253426428756,"[-2.194100412215113, -1.974207692801274, -2.3867508085993676]",0.10369795707266614,2.355866356512663,0.13034559750168007,0.07441176470588236,0.9578922146493021,0.08941176470588236,"[-0.1548407922922992, 0.24312124926969914, 0.30275633552764025]",-2.211966865232497,0.005,2.03253994730776,0.00823529411764706,"[-1.6466218304500821, -2.2558325175241456, -2.733446247723263]",0.0811764705882353,2.342312462734177
unit,16,3867,main_s0,0.6948012767166012,0.19767441860465115,0.5667006043070714,0.2441860465116279,"[0.6619370871059004, 0.661056590001441, 0.7614101530424622]",-0.21938103820554708,0.021963824289405683,1.2695296005691616,0.046511627906976744,"[-0.15514774372512075, -0.3063103814196435, -0.19668498947187696]",0.19767441860465115,0.9141823149221483,0.26150615669170046,0.09516420998189812,0.8490836157101992,0.12231704163434187,"[0.1408514401105373, 0.23963514838876687, 0.4040318815757973]",-1.8855767025385946,0.0036203775536591673,1.9688775144521355,0.0072407551073183345,"[-1.5114437331721255, -2.1991108829498316, -1.9461754914938263]",0.11507628652702354,2.147082859230295,0.26052566793248616,0.08294117647058824,0.9044548849544177,0.10147058823529412,"[0.0808810232810876, 0.3098448331554332, 0.3908511473609376]",-1.9931442719754333,0.00411764705882353,1.9934318792011005,0.006176470588235294,"[-1.84570711556007, -2.3774341021805085, -1.756291598185722]",0.09529411764705882,2.2536699399079194
unit,18,3867,main_s0,0.6835442072080377,0.18992248062015504,0.5797881381096869,0.2364341085271318,"[0.6512158733339415, 0.6723288231395176, 0.7270879251506539]",-0.3401288908060665,0.025839793281653745,1.2974610967773377,0.056847545219638244,"[-0.16415445358663106, -0.38868676670027913, -0.4675454521312894]",0.17958656330749354,1.0236730980141042,0.2644975811204181,0.09335402120506853,0.8527321697251852,0.117403672097233,"[0.11272665128934867, 0.33150686365222126, 0.3492592284196844]",-1.920120143719614,0.006464959917248513,1.981454229532204,0.008275148694078097,"[-1.5405485118993272, -2.119890896278996, -2.099921022980519]",0.1091285234031549,2.1846177248400322,0.25100173040633994,0.07558823529411765,0.9078600421803547,0.09529411764705882,"[0.03722419789348952, 0.29328228154142266, 0.4224987117841077]",-1.7956200245737595,0.0035294117647058825,1.9303914003496003,0.007941176470588234,"[-1.5770800435410108, -2.2556766295415946, -1.5541034006386725]",0.08735294117647059,2.0466217549800994
unit,20,3867,main_s0,0.7071783500217351,0.21705426356589147,0.5550677019181846,0.25193798449612403,"[0.6828756806767592, 0.6722224431771553, 0.7664369262112909]",-0.2601100711435765,0.028423772609819122,1.2589172983203567,0.046511627906976744,"[-0.22010528998327827, -0.3143021020361092, -0.24592282141134203]",0.2054263565891473,0.9672884211653117,0.3538971037111937,0.10033617791569692,0.8113712894874532,0.12102404965089217,"[0.17836649320308384, 0.3722843434933506, 0.5110404744371466]",-1.7199986682866732,0.005430566330488751,1.9206694844457024,0.008792345487457979,"[-1.6436250764301916, -1.74962963535702, -1.7667412930728075]",0.11223170416343418,2.073895771997867,0.35874683134462987,0.08147058823529411,0.8513658828777717,0.0976470588235294,"[0.16513951724708298, 0.3930271773162546, 0.5180737994705522]",-1.4545889420166167,0.006176470588235294,1.8208225517035188,0.01,"[-1.1295104480806333, -1.7597011252245216, -1.474555252744695]",0.08764705882352941,1.8133357733612465
unit,22,3867,main_s0,0.7118462625325349,0.22739018087855298,0.5499867019464136,0.2713178294573643,"[0.6910368951543131, 0.6815228104927565, 0.7629790819505352]",-0.1898154419762447,0.029715762273901807,1.2407373600991556,0.04909560723514212,"[-0.19773420007966336, -0.22867835233041478, -0.14303377351865598]",0.2222222222222222,0.9016617045087796,0.3613958178192716,0.10059477631238686,0.7979354311335335,0.12361003361779158,"[0.2949200569197543, 0.3360701426130257, 0.45319725392503485]",-1.8191367580555997,0.0036203775536591673,1.9334784487859487,0.005430566330488751,"[-1.9748321473928665, -1.5658914715461836, -1.9166866552277493]",0.11817946728730283,2.1805325758748713,0.28154696590561085,0.07941176470588235,0.8937755821539345,0.0976470588235294,"[0.09959166366513572, 0.346486424628475, 0.39856280942322186]",-1.5344802192475369,0.0058823529411764705,1.8433049834132487,0.007647058823529412,"[-1.3846183260641634, -1.437263255698502, -1.7815590759799451]",0.09,1.8160271851531478
unit,24,3867,main_s0,0.7338084791934186,0.2144702842377261,0.5382756427007436,0.25064599483204136,"[0.7056911650208448, 0.7266752778729979, 0.7690589946864131]",-0.13645910394561186,0.01937984496124031,1.2090481790143621,0.040051679586563305,"[-0.070204871116619, -0.20448825270533422, -0.13468418801488236]",0.21059431524547806,0.8702675831390305,0.3661352031578704,0.10188776829583657,0.8003133979921669,0.12412723041117145,"[0.3630759772719585, 0.3643633262489687, 0.3709663059526841]",-1.8064081721515295,0.00517196793379881,1.9278060631466887,0.01034393586759762,"[-1.7423994684896447, -1.9998466501876848, -1.6769783977772588]",0.11378329454357383,2.1725433753093997,0.347325761248449,0.07794117647058824,0.8507639813025062,0.09470588235294118,"[0.17970241712242097, 0.40580275102827457, 0.4564721155946514]",-1.4349145083607138,0.00411764705882353,1.80932764458817,0.006764705882352941,"[-1.184906892578339, -1.9496050619418317, -1.1702315705619704]",0.08794117647058824,1.7822402696091628
unit,26,3867,main_s0,0.7390353736582215,0.2222222222222222,0.5284531855864272,0.25452196382428943,"[0.699580795774577, 0.7311454650550299, 0.7863798601450575]",-0.10065286119308785,0.03875968992248062,1.2011674416606843,0.06201550387596899,"[-0.09338338840331661, -0.08053971870795062, -0.1280354764679963]",0.19250645994832044,0.8396882348513093,0.2561974634093725,0.10680113783294544,0.8287289308456472,0.1300749935350401,"[0.20506556556064115, 0.22310547297940297, 0.3404213516880734]",-2.210089255094367,0.002585983966899405,2.0143322370838512,0.005947763123868632,"[-2.0140209030100893, -2.714538036361729, -1.9017088259112822]",0.12412723041117146,2.4662867185037394,0.33964536874357054,0.09705882352941177,0.8431586061667322,0.11352941176470588,"[0.26013919200667335, 0.35530285384621274, 0.40349406037782554]",-1.8885312481316572,0.004705882352941176,1.9059925334900618,0.007058823529411765,"[-1.665925989617151, -2.556172019029943, -1.4434957357478777]",0.10647058823529411,2.2281766168752277
unit,28,3867,main_s0,0.7325431980881681,0.19767441860465115,0.5325994470945266,0.24806201550387597,"[0.6971565716642595, 0.7099828665597303, 0.7904901560405142]",-0.27666624436792353,0.01937984496124031,1.2522991168177162,0.041343669250646,"[-0.17074288580111063, -0.33860857917668685, -0.3206472681259731]",0.20671834625322996,1.0092094424560916,0.1040814139405876,0.10343935867597621,0.8639433367879327,0.1274890095681407,"[-0.07438329129220866, 0.1659485697936086, 0.22067896332036285]",-2.5994706123242723,0.0036203775536591673,2.065111388981955,0.01060253426428756,"[-2.3397799082313337, -2.4087152130165843, -3.0499167157248985]",0.11688647530385313,2.70355202626486,0.010950503557196697,0.09029411764705883,0.943492689099455,0.11441176470588235,"[-0.5047435288552713, 0.18189742471815407, 0.3556976148087073]",-2.5352462009587184,0.004411764705882353,2.0522535641498716,0.006764705882352941,"[-2.243826904603254, -3.0615443906168123, -2.300367307656089]",0.10764705882352942,2.546196704515915
unit,30,3867,main_s0,0.6979103242542513,0.21188630490956073,0.5576502799917201,0.24935400516795866,"[0.7045280333256829, 0.641474014041167, 0.7477289253959039]",-0.2338304418864834,0.016795865633074936,1.243025341672818,0.03488372093023256,"[-0.22220398726003632, -0.33731286677674355, -0.1419744716226703]",0.2144702842377261,0.9317407661407346,-0.18299057412818787,0.10499094905611585,0.9500842829007787,0.12981639513835014,"[-0.24349106750380067, -0.4026341482543012, 0.09715349337353829]",-2.8968330464584047,0.005689164727178691,2.1383351377434607,0.008016550297388157,"[-2.8671609881168747, -3.1063461420490004, -2.71699200920934]",0.12179984484096198,2.713842472330217,-0.0968009877871326,0.0826470588235294,0.9827058249710164,0.10264705882352941,"[-0.4045102756908896, -0.07451474743400799, 0.18862205976349977]",-2.7648962312430343,0.005,2.047943118208033,0.007647058823529412,"[-2.546607510688623, -3.981486546837676, -1.766594636202805]",0.095,2.6680952434559018
unit,32,3867,main_s0,0.664968266250436,0.18733850129198967,0.5803093643895929,0.23126614987080105,"[0.6275241666239981, 0.6411981108701186, 0.7261825212571913]",-0.26907562364551985,0.015503875968992248,1.265491621563986,0.03617571059431524,"[-0.12755642845002702, -0.30169541342082606, -0.37797502906570646]",0.1950904392764858,0.9340438898959559,-0.3193897233296839,0.09490561158520817,0.9901107226118462,0.11817946728730282,"[-0.6654263205958755, -0.1518291479250382, -0.1409137014681381]",-3.0387955595227987,0.0036203775536591673,2.157396234083915,0.008533747090768037,"[-2.4857117544895746, -3.417313681955318, -3.2133612421235043]",0.10964572019653478,2.719405836193115,-0.2783942415672392,0.07411764705882352,1.0706787453873046,0.08852941176470588,"[-0.616992466577402, -0.12846334773800927, -0.08972691038630631]",-2.4126624091506383,0.004411764705882353,1.9730913459540655,0.007941176470588234,"[-2.0108143911914933, -2.965863329844455, -2.2613095064159676]",0.08058823529411765,2.134268167583399
unit,34,3867,main_s0,0.6208139907244519,0.1937984496124031,0.6111405886786698,0.23255813953488372,"[0.5404188903127369, 0.6093787398781124, 0.7126443419825064]",-0.3623893709756553,0.020671834625323,1.2956726315297333,0.04392764857881137,"[-0.4067187005576187, -0.31671797024473136, -0.36373144212461583]",0.18863049095607234,0.9832033617001072,-0.28134299624784453,0.0874062580811999,0.9955384487005392,0.11119731057667442,"[-0.659449022839534, -0.25752765387821364, 0.07294768797421403]",-3.1015147067165025,0.0036203775536591673,2.163977969434787,0.008533747090768037,"[-2.312278546591886, -2.868275633027662, -4.1239899405299605]",0.10266356348590638,2.820171710468658,-0.18230429562219064,0.07764705882352942,1.0297753858778114,0.09941176470588235,"[-0.5421737735369128, 0.1048615029292087, -0.10960061625886786]",-2.963020666435714,0.0058823529411764705,2.092557642720092,0.008823529411764706,"[-1.956255859870502, -2.7597747371182058, -4.1730314023184345]",0.09058823529411765,2.7807163708135234
unit,36,3867,main_s0,0.5818754451270624,0.18604651162790697,0.6368363413808933,0.21963824289405684,"[0.5431602997797919, 0.5453280424781997, 0.6571379931231953]",-0.6114284202200123,0.031007751937984496,1.346319901746514,0.040051679586563305,"[-0.4325485192447447, -0.8618248850047849, -0.5399118564105074]",0.17958656330749354,1.1933038653470747,-0.6041322254016935,0.09361261960175847,1.0461684033735776,0.11895526247737263,"[-0.5743966362765942, -0.9063756548959159, -0.33162438503257063]",-3.5479608029675007,0.004654771140418929,2.2274511990073638,0.006464959917248513,"[-3.014418326217876, -3.98569874514725, -3.6437653375373777]",0.11249030256012411,2.943828577565807,-0.4019181131940031,0.07,1.0888760431622173,0.09,"[-0.463346586079727, -0.7031714513015619, -0.039236302200720496]",-2.998721310687715,0.003823529411764706,2.1022494238041634,0.00411764705882353,"[-2.817186899748897, -3.2071227629095675, -2.9718542694046786]",0.08588235294117647,2.5968031974937116
mention_end,0,3867,main_s0,-0.002170562992719819,0.07881136950904392,1.0981697317575403,0.07881136950904392,"[-0.0013898495950170897, -0.005246087007793054, 0.00012424762465068628]",-0.0014327956870428353,0.00904392764857881,1.236377356873952,0.00904392764857881,"[-0.005149673480227213, 0.0007948032072194744, 5.648321187923244e-05]",0.06976744186046512,-0.0007377673056769838,-0.0025155734693370255,0.08844065166795965,1.0926430604959518,0.08844065166795965,"[-0.001327619521094503, -0.00459896046330055, -0.0016201404236160233]",-0.013487634667953182,0.0072407551073183345,1.2561953585589192,0.0072407551073183345,"[-0.007206932291986323, -0.013143944729717472, -0.02011202698215575]",0.08119989656064132,0.010972061198616156,-0.020487695113905025,0.10058823529411764,1.191497850754828,0.10058823529411764,"[-0.027085811355758826, -0.02393825069940525, -0.010439023286550997]",-0.01003303274572224,0.00823529411764706,1.257284994864398,0.00823529411764706,"[-0.0029968424656368065, -0.012872893532713592, -0.014229362238816323]",0.09235294117647058,-0.010454662368182785
mention_end,2,3867,main_s0,0.7324507043663627,0.24160206718346253,0.5305860476611659,0.25064599483204136,"[0.7127898981813936, 0.7389885169785146, 0.7455736979391802]",0.16938563319599745,0.059431524547803614,1.0503857015390639,0.06589147286821706,"[0.14994174130302673, 0.16731446582217457, 0.19090069246279107]",0.1847545219638243,0.5630650711703653,0.47644286789742524,0.12283423842772175,0.7358874203780943,0.1251616239979312,"[0.4390831487011161, 0.5240341972105088, 0.46621125778065076]",-0.5284238847155042,0.005947763123868632,1.4839523868172004,0.0062063615205585725,"[-0.5354391989043865, -0.5613892073054987, -0.4884432479366272]",0.11895526247737263,1.0048667526129293,0.4112124751147552,0.09352941176470589,0.8236433560353722,0.09529411764705882,"[0.31113474014230935, 0.5203084719651402, 0.40219421323681614]",-0.411080053862604,0.007647058823529412,1.4282906253316312,0.00823529411764706,"[-0.3496206136668871, -0.42835575556431094, -0.45526379235661385]",0.08705882352941176,0.8222925289773593
mention_end,4,3867,main_s0,0.7459573764768518,0.2235142118863049,0.5250704201302531,0.2351421188630491,"[0.7154779610672073, 0.769174234951296, 0.7532199334120524]",0.0994264262722369,0.03488372093023256,1.096568803452148,0.046511627906976744,"[0.14462027857882298, 0.09093114726586704, 0.06272785297202066]",0.18863049095607234,0.6465309502046149,0.5279818453694033,0.12542022239462117,0.7043709898143223,0.13162658391517973,"[0.4973906894990563, 0.5683844786536532, 0.5181703679555005]",-0.6337030574070415,0.0069821567106283944,1.5465599394849812,0.007757951900698216,"[-0.5711847441436881, -0.6600791693080621, -0.6698452587693742]",0.12386863201448152,1.1616849027764449,0.4802212718879179,0.09441176470588235,0.7794814427916472,0.09794117647058824,"[0.3984669581575514, 0.5990193413432667, 0.44317751616293566]",-0.5565083853712114,0.0058823529411764705,1.510074987478335,0.006470588235294118,"[-0.45192006669663276, -0.6113195798229496, -0.6062855095940518]",0.09147058823529412,1.0367296572591294
mention_end,6,3867,main_s0,0.6452868919636146,0.13049095607235142,0.6255150209120848,0.1434108527131783,"[0.6420525128956553, 0.6570763051319807, 0.6367318578632076]",0.0077992831873335096,0.027131782945736434,1.158652143858527,0.03488372093023256,"[-0.00012451671679802878, 0.06424638064397714, -0.040724014365178585]",0.10852713178294573,0.6374876087762811,0.4203653846078623,0.07990690457719161,0.7901447772525033,0.08585466770106025,"[0.376512614763276, 0.5202202033645533, 0.36436333569575774]",-0.6200013102343889,0.008792345487457979,1.5274510220453912,0.008792345487457979,"[-0.6265976693757425, -0.5360111394428648, -0.6973951218845593]",0.07706232221360226,1.0403666948422512,0.39559679936559117,0.05911764705882353,0.8616964933013215,0.06382352941176471,"[0.3150622283122574, 0.525243756659868, 0.3464844131246483]",-0.5005047929185663,0.009117647058823529,1.468628658733568,0.01,"[-0.4219684070514862, -0.40993056705785436, -0.6696154046463585]",0.05382352941176471,0.8961015922841575
mention_end,8,3867,main_s0,0.6060020785553452,0.1511627906976744,0.6576001914659263,0.15891472868217055,"[0.5644031623832761, 0.6377019698347511, 0.6159011034480084]",-0.14513825036273884,0.01808785529715762,1.233625021638007,0.02454780361757106,"[-0.133220087248475, -0.10908467988060022, -0.19310998395914125]",0.1343669250645995,0.751140328918084,0.3795632215048377,0.0804241013705715,0.808571614913977,0.08766485647788984,"[0.32579576161963, 0.4733000368490372, 0.33959386604584574]",-0.9007219965542536,0.009309542280837859,1.620513059073259,0.01008533747090768,"[-0.8657835066152753, -0.9937744812932066, -0.842608001754279]",0.07757951900698215,1.2802852180590913,0.3008103166551473,0.06911764705882353,0.8937908824319568,0.075,"[0.1438581486400906, 0.4877565771508048, 0.2708162241745464]",-0.6653679237834055,0.006470588235294118,1.5243007062198413,0.006470588235294118,"[-0.5306826956451838, -0.7572206454723613, -0.7082004302326712]",0.06852941176470588,0.9661782404385528
mention_end,10,3867,main_s0,0.5991898794214366,0.1020671834625323,0.6623581226860573,0.1227390180878553,"[0.6093259752322988, 0.6415604245251437, 0.5466832385068674]",-0.49140403385388165,0.016795865633074936,1.4042007707550312,0.02454780361757106,"[-0.5301135285916347, -0.5067372804272474, -0.4373612925427628]",0.09819121447028424,1.0905939132753182,0.33759697340029,0.08197569175071115,0.8226831313156817,0.09516420998189812,"[0.37535711247008796, 0.42152624768190705, 0.2159075600488749]",-1.213483658859584,0.004654771140418929,1.7383603799952434,0.005689164727178691,"[-1.1522305371427164, -1.274411537343001, -1.2138089020930352]",0.08947504525471943,1.551080632259874,0.3537310245207513,0.06529411764705882,0.8769882677926445,0.07735294117647058,"[0.3471508898743588, 0.4715793492030368, 0.24246283448485828]",-1.0065945529184273,0.007352941176470588,1.651417786773915,0.009411764705882352,"[-0.8914470827603196, -1.0379919306084062, -1.0903446453865562]",0.06794117647058823,1.3603255774391785
mention_end,12,3867,main_s0,0.4596846351155672,0.08527131782945736,0.7623432327244787,0.11369509043927649,"[0.43225091534526305, 0.5277952782684305, 0.419007711733008]",-0.7615637979982038,0.00904392764857881,1.5166408027779763,0.014211886304909561,"[-0.6794122926095851, -0.7146319281443791, -0.8906471732406471]",0.09948320413436693,1.221248433113771,0.2977295298520967,0.06413240237910525,0.8556134293302052,0.07680372381691233,"[0.27828891786326526, 0.38821504348674907, 0.22668462820627577]",-1.2843178745046842,0.005430566330488751,1.7479575023516243,0.0074993535040082755,"[-1.2703031114018088, -1.1434483255761023, -1.4392021865361415]",0.06930437031290405,1.582047404356781,0.327642326252745,0.057058823529411766,0.8871990494015536,0.06823529411764706,"[0.2799411978872398, 0.46684457624157016, 0.236141204629425]",-1.2824085213903864,0.005294117647058823,1.7579390473386236,0.006764705882352941,"[-1.240589518467535, -1.1938190374727893, -1.4128170082308351]",0.06147058823529412,1.6100508476431314
mention_end,14,3867,main_s0,0.3298416641061417,0.07364341085271318,0.8446494351228592,0.09043927648578812,"[0.2822380753293878, 0.4367129534991183, 0.2705739634899189]",-0.9230045123617362,0.0103359173126615,1.5910042292902906,0.01808785529715762,"[-0.7549262549218572, -0.9412509903743136, -1.0728362917890375]",0.0723514211886305,1.252846176467878,0.18505701671072214,0.05171967933798811,0.9292331835745213,0.06490819756917507,"[0.15038479541337035, 0.31919999213863504, 0.085586262580161]",-1.2571986409196538,0.0033617791569692267,1.754055970576813,0.004654771140418929,"[-1.1897357947588705, -1.2378329751500665, -1.3440271528500247]",0.06025342642875614,1.442255657630376,0.19696557364103454,0.047058823529411764,0.9755067711929772,0.05647058823529412,"[0.11748833737307729, 0.4039130672891451, 0.06949531626088123]",-1.2255876053601311,0.004705882352941176,1.7483172205028434,0.006470588235294118,"[-1.0780965314062252, -1.181620088937585, -1.4170461957365834]",0.05,1.4225531790011656
mention_end,16,3867,main_s0,0.20804570694273902,0.041343669250646,0.9301166223886709,0.059431524547803614,"[0.15951032932989306, 0.38313820783920205, 0.08148858365912193]",-0.8835637729753101,0.0103359173126615,1.5895780181186554,0.011627906976744186,"[-0.872448870249267, -0.8278701926847216, -0.9503722559919416]",0.04780361757105943,1.0916094799180491,0.07571685948327878,0.047323506594259115,0.9898780777879588,0.060512024825446084,"[0.01787760966942875, 0.276680730875819, -0.06740776209541144]",-1.2962940097232296,0.005689164727178691,1.7687665676127924,0.0072407551073183345,"[-1.3357558031309864, -1.1862773607763755, -1.3668488652623272]",0.05327126971812775,1.3720108692065085,0.12114593577499333,0.03823529411764706,1.0281939542446943,0.04588235294117647,"[0.06718339347859836, 0.3251616027027293, -0.028907188856347688]",-1.139842090197857,0.005294117647058823,1.7221815400556022,0.007647058823529412,"[-1.1144014613412416, -1.0421982901646527, -1.2629265190876766]",0.03823529411764706,1.2609880259728503
mention_end,18,3867,main_s0,0.22867366193097224,0.05167958656330749,0.9084302486112208,0.07235142118863049,"[0.16309720597962596, 0.3589884667482851, 0.16393531306500564]",-1.12348680678797,0.011627906976744186,1.6530956855648606,0.023255813953488372,"[-1.0681240502996587, -1.1679152066499756, -1.1344211634142756]",0.049095607235142114,1.3521604687189421,0.12571079613771155,0.04809930178432894,0.968865733973585,0.06232221360227567,"[0.03991944540568537, 0.2585035586063924, 0.0787093844010569]",-1.5051081120208327,0.004654771140418929,1.848350581926484,0.0069821567106283944,"[-1.544219209173003, -1.3768878534841895, -1.5942172734053064]",0.055340056891647275,1.6308189081585442,0.09694766402200716,0.03588235294117647,1.041645380047643,0.047058823529411764,"[0.007837660937011104, 0.2957856368313099, -0.012780305702299488]",-1.3424845641993937,0.004411764705882353,1.7879289430925878,0.005294117647058823,"[-1.2938572418299552, -1.315608639834121, -1.4179878109341049]",0.04176470588235294,1.439432228221401
