position,layer,n,tag,random/task/r2_mean,random/task/exact_acc,random/task/mae,random/task/axis_acc,random/task/sign_acc,random/task/nonzero_axis_acc,random/task/nearest_acc,random/task/r2_axes,random/control/r2_mean,random/control/exact_acc,random/control/mae,random/control/axis_acc,random/control/sign_acc,random/control/nonzero_axis_acc,random/control/nearest_acc,random/control/r2_axes,random/selectivity_nearest,random/selectivity_r2,cross_lexeme/task/r2_mean,cross_lexeme/task/exact_acc,cross_lexeme/task/mae,cross_lexeme/task/axis_acc,cross_lexeme/task/sign_acc,cross_lexeme/task/nonzero_axis_acc,cross_lexeme/task/nearest_acc,cross_lexeme/task/r2_axes,cross_lexeme/control/r2_mean,cross_lexeme/control/exact_acc,cross_lexeme/control/mae,cross_lexeme/control/axis_acc,cross_lexeme/control/sign_acc,cross_lexeme/control/nonzero_axis_acc,cross_lexeme/control/nearest_acc,cross_lexeme/control/r2_axes,cross_lexeme/selectivity_nearest,cross_lexeme/selectivity_r2,lattice_holdout/task/r2_mean,lattice_holdout/task/exact_acc,lattice_holdout/task/mae,lattice_holdout/task/axis_acc,lattice_holdout/task/sign_acc,lattice_holdout/task/nonzero_axis_acc,lattice_holdout/task/nearest_acc,lattice_holdout/task/r2_axes,lattice_holdout/control/r2_mean,lattice_holdout/control/exact_acc,lattice_holdout/control/mae,lattice_holdout/control/axis_acc,lattice_holdout/control/sign_acc,lattice_holdout/control/nonzero_axis_acc,lattice_holdout/control/nearest_acc,lattice_holdout/control/r2_axes,lattice_holdout/selectivity_nearest,lattice_holdout/selectivity_r2
last,0,3429,main_s0_last,-0.0028577227959788822,0.0,1.1899506018738706,0.2249757045675413,0.2249757045675413,0.0,0.013119533527696793,"[-0.002215904886183173, -0.001989305645085926, -0.004367957856667548]",-0.005152865460758142,0.0,1.2202184765633155,0.20602526724975703,0.20602526724975703,0.0,0.008746355685131196,"[-0.011791846484091595, -0.001193708616712419, -0.0024730412814704117]",0.004373177842565598,0.00229514266477926,-0.006147313364041507,0.0,1.1754723197348793,0.23291533002819093,0.23291533002819093,0.0,0.016622922134733157,"[-0.0015194781635221588, -0.009367129910337724, -0.007555332018264638]",-0.003519066212827715,0.0,1.224582052787999,0.20598814037134247,0.20598814037134247,0.0,0.004957713619130942,"[-0.0061269933696683765, -0.002569000142553346, -0.0018612051262614226]",0.011665208515602215,-0.0026282471512137917,-0.01831999005487746,0.0,1.295879645817247,0.16722632639355273,0.16722632639355273,0.0,0.0,"[-0.021348360700811586, -0.014683102470545828, -0.018928506993274974]",-0.002167841458078801,0.0,1.230728552753292,0.2038280725319006,0.2038280725319006,0.0,0.0036937541974479517,"[-0.003277909388074818, -0.0002613872372263515, -0.002964227748935233]",-0.0036937541974479517,-0.01615214859679866
last,4,3429,main_s0_last,0.6118759727827002,0.11370262390670553,0.6826783750999078,0.45675413022351796,0.7264334305150631,0.44012539184952976,0.1239067055393586,"[0.5793125790398115, 0.644771839578498, 0.611543499729791]",0.05735276419941112,0.011661807580174927,1.1701136987417189,0.23615160349854228,0.3551992225461613,0.12178702570379436,0.013119533527696793,"[0.023639748934805693, 0.073912498626718, 0.07450604503670966]",0.11078717201166181,0.5545232085832891,0.4535473485466121,0.07757363662875474,0.8031029762958946,0.3959366190337319,0.6532516768737241,0.37967304524141426,0.08486439195100612,"[0.3874520781323776, 0.5830504462415754, 0.39013952126588314]",-0.16658595193072956,0.005540974044911053,1.3152085743216928,0.2041411490230388,0.28142315543890345,0.09267874632713026,0.007874015748031496,"[-0.15261813163316273, -0.16894787474594763, -0.1781918494130783]",0.07699037620297462,0.6201333004773417,0.43249967364733116,0.048690396239086636,0.8794814388867938,0.35538392657264384,0.6406984553391538,0.34341397849462363,0.050369375419744795,"[0.3752867733796358, 0.5441163737799958, 0.37809587378236187]",-0.16740223535448617,0.005036937541974479,1.325817451906929,0.19711215580926797,0.2751287217371838,0.08857022353437369,0.007387508394895903,"[-0.17202358724572697, -0.15532262044108425, -0.1748604983766473]",0.042981867024848894,0.5999019090018174
last,8,3429,main_s0_last,0.479310739128539,0.06268221574344024,0.7994770601543845,0.38629737609329445,0.6482021379980564,0.3605015673981191,0.07434402332361516,"[0.46275704172368926, 0.45375525285037455, 0.5214199228115534]",0.021826562544442263,0.0,1.21406985228054,0.206511175898931,0.20748299319727892,0.0006119951040391676,0.016034985422740525,"[0.014476322272731545, 0.026490928116499113, 0.02451243724409613]",0.05830903790087463,0.45748417658409674,0.419888605065378,0.0510352872557597,0.8424293143127726,0.35889958199669486,0.6267133275007291,0.3336712710683057,0.058326042578011085,"[0.3442799433443533, 0.44635705165342976, 0.4690288201983509]",-0.01892945801481131,0.0,1.240783793214646,0.20627977058423252,0.20666861086808594,0.0011018609206660138,0.011373578302712161,"[-0.023263252604653895, -0.022068538277980387, -0.01145658316179965]",0.04695246427529892,0.43881806308018934,0.3865155295360935,0.04331766286098052,0.9228904001333048,0.3319901499888068,0.6051040967092008,0.3135752688172043,0.04533243787777032,"[0.29429267041587814, 0.42885472498125543, 0.43639919321114706]",-0.01729636347408355,0.000335795836131632,1.247782539201884,0.20315648085963733,0.20338034475039177,0.00042176296921130323,0.007723304231027535,"[-0.021435009855558684, -0.014134272804974701, -0.016319807761717264]",0.03760913364674278,0.40381189301017706
last,12,3429,main_s0_last,0.48806994681370314,0.07725947521865889,0.8020714071404598,0.37657920310981535,0.641885325558795,0.354858934169279,0.08309037900874636,"[0.459076662067023, 0.4704174554044198, 0.5347157229696666]",0.020298471769437148,0.0,1.2146301161234454,0.2055393586005831,0.20602526724975703,0.0,0.014577259475218658,"[0.010133165633706365, 0.032879861192717685, 0.01788238848188739]",0.0685131195335277,0.46777147504426597,0.4151993090933715,0.053659959171770195,0.8478099116223529,0.3540390784485273,0.609021094585399,0.33303763781523255,0.05861767279090114,"[0.34224515476359785, 0.4462638079277893, 0.4570889645887274]",-0.014478530304286327,0.00029163021289005544,1.2391644586774395,0.20579372022941578,0.20598814037134247,0.0004897159647404506,0.011956838728492273,"[-0.01458394739104496, -0.01130609315270692, -0.0175455503691071]",0.04666083406240887,0.4296778393976578,0.3920956947217493,0.038616521155137674,0.9250292507525035,0.32068502350570854,0.5935751063353482,0.3021505376344086,0.04231027535258563,"[0.3132377553980049, 0.4399067558174172, 0.4231425729498257]",-0.01597066147349291,0.0,1.2472915692507016,0.2038280725319006,0.2039400044772778,0.000562350625615071,0.008730691739422432,"[-0.01651717252802909, -0.008700867490087472, -0.022693944402362165]",0.0335795836131632,0.40806635619524223
last,16,3429,main_s0_last,0.4016792409452698,0.052478134110787174,0.8890404771647775,0.3197278911564626,0.5364431486880467,0.2608150470219436,0.056851311953352766,"[0.43514938087042876, 0.38712165401268905, 0.38276668795269164]",0.01116177662279109,0.0,1.218253366490876,0.206511175898931,0.20796890184645286,0.0006119951040391676,0.01749271137026239,"[0.0014429208846415964, 0.019312783712879367, 0.012729625270852307]",0.039358600583090375,0.3905174643224787,0.37364407008306905,0.05016039661708953,0.8952569054774459,0.32925051035287256,0.538543793136969,0.26207071347104294,0.0568678915135608,"[0.36171716400084053, 0.38360666211407746, 0.3756083841342892]",-0.015121943492828324,0.0,1.2386735735357093,0.20579372022941578,0.20598814037134247,0.0002448579823702253,0.012248468941382326,"[-0.016271082869911968, -0.016926098168895454, -0.012168649439677548]",0.04461942257217848,0.38876601357589735,0.32323305702754895,0.025184687709872398,1.0056304207227196,0.27680770091784196,0.49675397358406087,0.22419354838709676,0.02552048354600403,"[0.31238852458546373, 0.3513375153261369, 0.3059731311710463]",-0.014816347174189263,0.0,1.2462987710195303,0.20326841280501456,0.20349227669576897,0.00014058765640376775,0.009066487575554063,"[-0.018705320551977378, -0.0076819974265125435, -0.018061723544077868]",0.01645399597044997,0.33804940420173824
last,20,3429,main_s0_last,0.42421991630921624,0.043731778425655975,0.8715307567236027,0.32896015549076774,0.5534499514091351,0.25768025078369905,0.04956268221574344,"[0.4083779199381844, 0.45803744684821834, 0.40624438214124603]",0.007085973652056099,0.0,1.2227636699159055,0.206511175898931,0.20748299319727892,0.0006119951040391676,0.014577259475218658,"[-0.003521696242564376, 0.012725171526183687, 0.012054445672548986]",0.03498542274052478,0.41713394265716014,0.4035002268897136,0.04491105278506853,0.877756357838138,0.3281811995722757,0.5504034217944979,0.25421366113293625,0.051618547681539804,"[0.3592828324149032, 0.4418389855450958, 0.4093788627091417]",-0.016248461290897742,0.0,1.2396324996340267,0.20579372022941578,0.20598814037134247,0.0003672869735553379,0.013414989792942549,"[-0.017509592759953785, -0.019413936714564706, -0.011821854398174736]",0.03820355788859726,0.41974868818061134,0.3564513902145201,0.028206850235057087,0.982707499458682,0.2819565704051936,0.5101858070293261,0.22661290322580646,0.028542646071188716,"[0.32170586852599303, 0.4130915056445299, 0.3345567964730374]",-0.016198710773507246,0.0,1.2468486642468644,0.2039400044772778,0.20427580031340944,0.00014058765640376775,0.011081262592343854,"[-0.016624664534120592, -0.011804497423634652, -0.02016697036276649]",0.017461383478844864,0.37265010098802737
last,24,3429,main_s0_last,0.44475829915824133,0.0641399416909621,0.83406436385042,0.358600583090379,0.6229348882410107,0.329153605015674,0.07580174927113703,"[0.43268675470502493, 0.4676917933035698, 0.4338963494661293]",0.010468067747976817,0.0,1.2215441421020063,0.2055393586005831,0.20699708454810495,0.0,0.011661807580174927,"[0.003912508703941109, 0.013059708765529976, 0.014431985774459366]",0.0641399416909621,0.4342902314102645,0.40590946222593144,0.045494313210848646,0.8700624240168136,0.3323612326236998,0.5720812676193253,0.2756304650868078,0.054534849810440364,"[0.3821842942011454, 0.44090457790922777, 0.3946395145674212]",-0.015504428891514413,0.0,1.2397283108898982,0.2058909303003791,0.20666861086808594,0.0003672869735553379,0.013123359580052493,"[-0.01355423706377068, -0.0168017645849039, -0.016157285025868662]",0.04141149023038787,0.42141389111744587,0.3671352706837001,0.03928811282740094,0.9571210337789842,0.30087306917394224,0.5580926796507724,0.2696236559139785,0.04499664204163868,"[0.34769288711367596, 0.4376161383789948, 0.31609678655842965]",-0.013526429717844938,0.0,1.2459243609621593,0.20338034475039177,0.2038280725319006,0.00014058765640376775,0.007051712558764272,"[-0.013297004393026057, -0.008716263532252189, -0.01856602122825657]",0.03794492948287441,0.38066170040154507
last,28,3429,main_s0_last,0.4663614284837925,0.06851311953352769,0.8296745121949674,0.36151603498542273,0.5928085519922255,0.290282131661442,0.07725947521865889,"[0.46721063641024374, 0.5043977281131031, 0.42747592092803055]",0.01914883169635721,0.0,1.215357756458469,0.206511175898931,0.20748299319727892,0.0006119951040391676,0.02040816326530612,"[0.009645420992253961, 0.02317057016566626, 0.024630503931151404]",0.05685131195335277,0.44721259678743525,0.42391108000213507,0.058034412365121024,0.8540041451303022,0.3484981044036162,0.5823855351414406,0.28450133062983146,0.06590842811315252,"[0.42073840248342087, 0.48502365998420416, 0.36597117753878006]",-0.01568558596702078,0.0,1.2394622499446875,0.20598814037134247,0.20637698065519589,0.0006121449559255632,0.013123359580052493,"[-0.017595534790316503, -0.014903128853977599, -0.01455809425676824]",0.05278506853310003,0.43959666596915586,0.3689700258880395,0.03593015446608462,0.9662922334046052,0.2939332885605552,0.5205954779494067,0.23884408602150536,0.03626595030221625,"[0.34701037731158013, 0.45034379317182394, 0.30955590718071446]",-0.01339436604401086,0.0,1.2457156221198902,0.2038280725319006,0.2038280725319006,0.00042176296921130323,0.008730691739422432,"[-0.018254195946532104, -0.008178694399172848, -0.013750207786327628]",0.02753525856279382,0.38236439193205035
last,32,3429,main_s0_last,0.4794690485694327,0.07725947521865889,0.8176407660000149,0.3707482993197279,0.6010689990281827,0.290282131661442,0.08017492711370262,"[0.45238719686469264, 0.5197593778051717, 0.4662605710384339]",0.026756718467737195,0.0,1.2091157358363533,0.206511175898931,0.20796890184645286,0.0006119951040391676,0.023323615160349854,"[0.014461196035980728, 0.03479021772353719, 0.03101874164369367]",0.05685131195335277,0.4527123301016955,0.4360154006689892,0.055701370662000586,0.8479676272785645,0.35170603674540685,0.5771361913094196,0.27499683183373463,0.06153397491980169,"[0.40564727920762167, 0.4952393599811137, 0.4071595628182322]",-0.018046607090925093,0.0,1.2393675829097666,0.20598814037134247,0.20647419072615922,0.00012242899118511264,0.013123359580052493,"[-0.019200442167532694, -0.01645767037310364, -0.018481708732138946]",0.0484106153397492,0.4540620077599143,0.37253915250179653,0.03895231699126931,0.964844861605526,0.2984105663756436,0.5244011640922319,0.24153225806451614,0.03895231699126931,"[0.32627838732580494, 0.47262651259415833, 0.31871255758542627]",-0.013432824956879363,0.0,1.244919818389938,0.2038280725319006,0.20405193642265504,0.0002811753128075355,0.011081262592343854,"[-0.016448853539594355, -0.008674432234278884, -0.015175189096764852]",0.027871054398925454,0.3859719774586759
last,36,3429,main_s0_last,0.5175116036656963,0.09183673469387756,0.7791493877974873,0.39067055393586003,0.6243926141885325,0.3028213166144201,0.09620991253644315,"[0.5076728864245148, 0.5333164983110821, 0.5115454262614919]",0.03579025066137679,0.0014577259475218659,1.203514590423393,0.206511175898931,0.2099125364431487,0.0006119951040391676,0.02040816326530612,"[0.02538618107773294, 0.045418096327562996, 0.03656647457883444]",0.07580174927113703,0.48172135300431945,0.44714109804156726,0.07057451151939341,0.8366147585823746,0.3635656654029357,0.5886069796830952,0.28171334431630973,0.07728200641586469,"[0.4230697800837475, 0.4943155160759791, 0.4240379979649751]",-0.16214385514496188,0.006124234470691163,1.315448153972147,0.20054437639739478,0.25809273840769903,0.07982370225269343,0.009915427238261883,"[-0.16720169090791903, -0.14448437992776086, -0.17474549459920574]",0.0673665791776028,0.6092849531865292,0.3944785367415216,0.0409670920080591,0.9430647131930415,0.3074770539511977,0.5359301544660846,0.24905913978494623,0.0409670920080591,"[0.34740739127584397, 0.47742906938458196, 0.3585991495641391]",-0.14531390592889437,0.004029550033579583,1.3166923539312516,0.19420192522946048,0.25475710767853144,0.0684661886686349,0.0083948959032908,"[-0.14082035533529713, -0.12846161501180342, -0.16665974743958256]",0.0325721961047683,0.5397924426704159
